scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
base,10000,NO0 0AC,offwind-float,0.5601231436260568,0.4235434558162431,0.13657968780981367
base,10000,NO0 0AC,offwind-float,0.5679338427560856,0.4303796841808953,0.13755415857519032
base,10000,NO0 0AC,offwind-float,0.5029649985628135,0.36918155155792426,0.13378344700488926
base,10000,NO0 0AC,offwind-float,0.5879787389260748,0.4504613167318429,0.13751742219423185
base,10000,NO0 0AC,offwind-float,0.5763967817761382,0.4387112793573653,0.13768550241877286
base,10000,NO0 0AC,offwind-float,0.39940882425448304,0.2760141503220872,0.12339467393239584
base,10000,NO0 0AC,offwind-float,0.20363499596890258,0.12642040441332145,0.07721459155558114
base,10000,NO0 0AC,offwind-float,0.5107517224209701,0.37399981936923954,0.13675190305173057
base,10000,NO0 0AC,offwind-float,0.6138160943571767,0.4776732582577891,0.13614283609938754
base,10000,NO0 0AC,offwind-float,0.6047995649468179,0.46820589182581357,0.1365936731210043
base,10000,NO0 0AC,offwind-float,0.6235759849335102,0.4884203891136244,0.1351555958198858
base,10000,NO0 0AC,offwind-float,0.5475992840936127,0.4107169935872906,0.1368822905063221
standard,10000,BE2 0AC,offwind-dc,0.5258884750455071,0.5258884750454231,8.393286066166183e-14
standard,10000,DE2 0AC,offwind-dc,0.5092556232309018,0.5092556232308675,3.430589146091734e-14
standard,10000,DE2 0AC,offwind-dc,0.5182401636928922,0.5182401636928818,1.0325074129013956e-14
standard,10000,DE2 0AC,offwind-dc,0.5189495949048514,0.5189495949048443,7.105427357601002e-15
standard,10000,DE2 0AC,offwind-dc,0.5157999190070836,0.5157314502762118,6.846873087174021e-05
standard,10000,DE2 0AC,offwind-dc,0.516280917841435,0.5162809178406634,7.716050021144838e-13
standard,10000,DK2 0AC,offwind-dc,0.5106615319916226,0.4624410705333294,0.04822046145829317
standard,10000,DK2 0AC,offwind-dc,0.528967924237958,0.4899198332128767,0.03904809102508133
standard,10000,DK2 0AC,offwind-dc,0.5307486593402124,0.49316438249632194,0.037584276843890485
standard,10000,DK2 0AC,offwind-dc,0.5190612838799404,0.4733722031884858,0.045689080691454664
standard,10000,DK2 0AC,offwind-dc,0.5454254754319818,0.5447945294354216,0.0006309459965602171
standard,10000,FR2 0AC,offwind-dc,0.51595504599459,0.5159550459941872,4.027889133340068e-13
standard,10000,GB1 0AC,offwind-dc,0.5052670029871511,0.46284852329430337,0.04241847969284773
standard,10000,GB1 0AC,offwind-dc,0.5105776721298106,0.5059749376109361,0.004602734518874496
standard,10000,GB1 0AC,offwind-dc,0.5089332066661603,0.46573406296278747,0.0431991437033728
standard,10000,GB1 0AC,offwind-dc,0.510820830628633,0.4693492868273762,0.04147154380125684
standard,10000,GB1 0AC,offwind-dc,0.5238737923235142,0.5101966571923228,0.013677135131191398
standard,10000,GB1 0AC,offwind-dc,0.517995230264499,0.5131861912641518,0.004809039000347237
standard,10000,NL2 0AC,offwind-dc,0.5125910482785638,0.5088738949181414,0.0037171533604224427
standard,10000,NL2 0AC,offwind-dc,0.5243339270094073,0.5240952499985343,0.00023867701087298965
standard,10000,NL2 0AC,offwind-dc,0.5057745826598852,0.5022700726992543,0.003504509960630897
standard,10000,NL2 0AC,offwind-dc,0.5167645895705159,0.5166576165541974,0.00010697301631845679
standard,10000,NL2 0AC,offwind-dc,0.510273139259234,0.506662254607464,0.0036108846517700632
standard,10000,NL2 0AC,offwind-dc,0.5184096745238685,0.5182811573683543,0.00012851715551420728
standard,10000,NL2 0AC,offwind-dc,0.5153290812092226,0.5100536241765211,0.005275457032701492
standard,10000,NO0 0AC,offwind-dc,0.5374783086176682,0.5374783086176428,2.5424107263916085e-14
standard,10000,DE2 0AC,offwind-ac,0.473328524051306,0.47332852405115583,1.5015766408055242e-13
standard,10000,DK2 0AC,offwind-ac,0.5093014984119493,0.5061716062054252,0.003129892206524043
standard,10000,DK2 0AC,offwind-ac,0.43122331932846153,0.3722355092320868,0.058987810096374715
standard,10000,DK2 0AC,offwind-ac,0.469163096487181,0.43978144359067084,0.02938165289651018
standard,10000,DK2 0AC,offwind-ac,0.4799296555733886,0.4493822937824062,0.03054736179098244
standard,10000,GB1 0AC,offwind-ac,0.4329933138563066,0.4269094529121062,0.0060838609442004365
standard,10000,GB1 0AC,offwind-ac,0.41329167232936875,0.4068803818815319,0.006411290447836837
standard,10000,GB1 0AC,offwind-ac,0.4858474444495003,0.4734101115167723,0.012437332932727974
standard,10000,GB1 0AC,offwind-ac,0.4610587352370359,0.4525189364562189,0.00853979878081701
standard,10000,GB4 0AC,offwind-ac,0.531328048214638,0.5027470927795574,0.028580955435080546
standard,10000,NL2 0AC,offwind-ac,0.4169202890907222,0.3625665275889177,0.05435376150180449
standard,10000,NO0 0AC,offwind-ac,0.3016502443876338,0.24383913640583277,0.05781110798180106
standard,10000,GB1 0AC,offwind-float,0.5085342417643143,0.39611943709721636,0.11241480466709791
standard,10000,GB1 0AC,offwind-float,0.4890886061643817,0.3644652212511433,0.12462338491323843
standard,10000,GB1 0AC,offwind-float,0.5103071137558496,0.39247839146582353,0.11782872229002606
standard,10000,GB1 0AC,offwind-float,0.5010432574341176,0.38591422274880105,0.11512903468531654
standard,10000,GB1 0AC,offwind-float,0.5123606483511769,0.3928825001784886,0.11947814817268831
standard,10000,GB1 0AC,offwind-float,0.49282728118822083,0.3764894186794606,0.11633786250876021
standard,10000,GB1 0AC,offwind-float,0.5050627186310453,0.3876569492692054,0.11740576936183994
standard,10000,GB1 0AC,offwind-float,0.5056454556856409,0.371325668765588,0.13431978692005292
standard,10000,GB1 0AC,offwind-float,0.5090052847572105,0.3824261055055295,0.126579179251681
standard,10000,GB1 0AC,offwind-float,0.4969361121494797,0.3734433513845678,0.12349276076491189
standard,10000,GB1 0AC,offwind-float,0.5058791131917372,0.3827792501247119,0.12309986306702525
standard,10000,GB1 0AC,offwind-float,0.5055941280251504,0.38215272202892847,0.12344140599622189
standard,10000,GB1 0AC,offwind-float,0.49874857473983164,0.38020506753693184,0.1185435072028998
standard,10000,GB1 0AC,offwind-float,0.503600633963386,0.3793917400573607,0.12420889390602524
standard,10000,GB4 0AC,offwind-float,0.5164254398848549,0.4120046933321175,0.10442074655273742
standard,10000,GB4 0AC,offwind-float,0.5250610745678697,0.4137337118487408,0.11132736271912885
standard,10000,GB4 0AC,offwind-float,0.5197755259505425,0.4088542274272062,0.11092129852333638
standard,10000,GB4 0AC,offwind-float,0.5238456063893749,0.4063637804679246,0.11748182592145034
standard,10000,GB4 0AC,offwind-float,0.5296436028213515,0.42569598809354137,0.10394761472781011
standard,10000,GB4 0AC,offwind-float,0.5165018309255907,0.3925206025609767,0.12398122836461395
standard,10000,GB4 0AC,offwind-float,0.5063562278241639,0.3909689246592817,0.11538730316488222
standard,10000,GB4 0AC,offwind-float,0.50473610345074,0.37953507647831175,0.1252010269724283
standard,10000,GB4 0AC,offwind-float,0.4955328032071239,0.3768962520934783,0.11863655111364557
standard,10000,NL2 0AC,offwind-float,0.40088252828252857,0.2815548180982238,0.11932771018430477
standard,10000,NO0 0AC,offwind-float,0.49458375766982166,0.38219457375242216,0.1123891839173995
standard,10000,NO0 0AC,offwind-float,0.49163110686690437,0.3787498902311694,0.11288121663573497
standard,10000,NO0 0AC,offwind-float,0.4874724840246261,0.383383774078472,0.1040887099461541
standard,10000,NO0 0AC,offwind-float,0.47455436708503546,0.3642658274668376,0.11028853961819785
standard,10000,NO0 0AC,offwind-float,0.5034605907397296,0.3889781831751767,0.11448240756455291
standard,10000,NO0 0AC,offwind-float,0.4959890436808732,0.3809677470411681,0.11502129663970512
standard,10000,NO0 0AC,offwind-float,0.5029054177605138,0.3883612105131346,0.11454420724737918
standard,10000,NO0 0AC,offwind-float,0.44532464456696125,0.3427746122605952,0.10255003230636606
standard,10000,NO0 0AC,offwind-float,0.5206418691171547,0.41124925239957233,0.10939261671758238
standard,10000,NO0 0AC,offwind-float,0.5103863262392143,0.4069112508750102,0.10347507536420414
standard,10000,NO0 0AC,offwind-float,0.3536365079690487,0.25750990619444525,0.09612660177460347
standard,10000,NO0 0AC,offwind-float,0.18019165440751544,0.11327819481159061,0.06691345959592483
standard,10000,NO0 0AC,offwind-float,0.45224524419808115,0.35056332709213356,0.1016819171059476
standard,10000,NO0 0AC,offwind-float,0.5435213917543618,0.44442328872439635,0.09909810302996541
standard,10000,NO0 0AC,offwind-float,0.5355500147604072,0.4378212577291986,0.09772875703120859
standard,10000,NO0 0AC,offwind-float,0.5521641276322787,0.4527220815314576,0.09944204610082114
standard,10000,NO0 0AC,offwind-float,0.4848991660648939,0.38239082453447276,0.10250834153042115
glaum,10000,BE2 0AC,offwind-dc,0.5380908861298838,0.5380908861282301,1.6536771951791707e-12
