scenario,split,wake_loss
glaum,1000,0.21330207071158125
glaum,1000,0.285350649272717
glaum,1000,0.19072984872742127
glaum,1000,0.23886938100132593
glaum,1000,0.15834887297166733
glaum,1000,0.26786645335050974
glaum,1000,0.17321979150462152
glaum,1000,0.19460328339980415
glaum,1000,0.17405285281982474
glaum,1000,0.17135562008564165
glaum,1000,0.16352894987928268
glaum,1000,0.14325134736180145
glaum,1000,0.16427494953617616
glaum,1000,0.11191314681609843
glaum,1000,0.1390850795790204
glaum,1000,0.17532692543201578
glaum,1000,0.0919220570623589
glaum,1000,0.14804163629558675
glaum,1000,0.10559208419213895
glaum,1000,0.06349240389763045
glaum,1000,0.2071106377655263
glaum,1000,0.2618750087667132
glaum,1000,0.08137090913131761
glaum,1000,0.07852842812545502
glaum,1000,0.0890058063049739
glaum,1000,0.1163771986486537
glaum,1000,0.10500950503097284
glaum,1000,0.1243965994306423
glaum,1000,0.2063751217782157
glaum,1000,0.24538609640304476
glaum,1000,0.10474211492406571
glaum,1000,0.11021620748510119
glaum,1000,0.13476931323449037
glaum,1000,0.11326375942945277
glaum,1000,0.2119807651509622
glaum,1000,0.15775988636671046
glaum,1000,0.1965772613004333
glaum,1000,0.2414499054676772
glaum,1000,0.43476109091586557
glaum,1000,0.1617967086591292
glaum,1000,0.7817728431713621
glaum,1000,0.43562162962685136
glaum,1000,0.6447801148727876
glaum,1000,0.025184035661743986
glaum,1000,0.5471331579673784
glaum,1000,0.26139914285183874
glaum,1000,0.3712158094948952
glaum,1000,0.4216322343375667
glaum,1000,0.4112115742276282
glaum,1000,0.3687995839213942
glaum,1000,0.3272782377243464
glaum,1000,0.08203772302022772
glaum,1000,0.10600652992949888
glaum,1000,0.06796961715274297
glaum,1000,0.07136751129849395
glaum,1000,0.0986475571290788
glaum,1000,0.06004789374138464
glaum,1000,0.08766509816660328
glaum,1000,0.09765208479430731
glaum,1000,0.10017878872605013
glaum,1000,0.10153117056928784
glaum,1000,0.06679554318433667
glaum,1000,0.09861019434799434
glaum,1000,0.05741155678509691
glaum,1000,0.07082705588167082
glaum,1000,0.06658370717824591
glaum,1000,0.06911142511283896
glaum,1000,0.07552439823219537
glaum,1000,0.09817563493823134
glaum,1000,0.0817398063730913
glaum,1000,0.08245334123892922
glaum,1000,0.08423262643151863
glaum,1000,0.08838225929434396
glaum,1000,0.08514152381497975
glaum,1000,0.08198799417495961
glaum,1000,0.08293366838817173
glaum,1000,0.08423702817912693
glaum,1000,0.07850106612374708
glaum,1000,0.07867653579810496
glaum,1000,0.0777833835888142
glaum,1000,0.0985520866284928
glaum,1000,0.08466793966886432
glaum,1000,0.09669774035152623
glaum,1000,0.07830169392680919
glaum,1000,0.09112641201232374
glaum,1000,0.08843575889536792
glaum,1000,0.08657298994478513
glaum,1000,0.083871826822006
glaum,1000,0.0829241802454832
glaum,1000,0.07926975178867113
glaum,1000,0.07868548125571373
glaum,1000,0.07362860951990613
glaum,1000,0.07468793714127986
glaum,1000,0.09756056384823664
glaum,1000,0.07495989317541119
glaum,1000,0.07528802153392422
glaum,1000,0.08269759393984755
glaum,1000,0.07469806706447402
glaum,1000,0.09342747589469591
glaum,1000,0.0821651291513048
glaum,1000,0.07796576477211126
glaum,1000,0.07705743896263084
glaum,1000,0.10253579732965801
glaum,1000,0.08407127920178514
glaum,1000,0.08022083653186007
glaum,1000,0.0798666678771065
glaum,1000,0.09395481027193431
glaum,1000,0.07416105595211053
glaum,1000,0.07154221075413425
glaum,1000,0.08339449999193471
glaum,1000,0.06327951393254427
glaum,1000,0.04115091089090661
glaum,1000,0.060899379242004614
glaum,1000,0.08016166643019473
glaum,1000,0.06243184412236935
glaum,1000,0.06821309342910575
glaum,1000,0.06265228843711135
glaum,1000,0.08303497257885573
glaum,1000,0.07088514170174753
glaum,1000,0.06767198190066648
glaum,1000,0.06889659303514106
glaum,1000,0.062489117338142885
glaum,1000,0.05419356351388738
glaum,1000,0.08225791269807814
glaum,1000,0.07190171318735172
glaum,1000,0.06919369714323009
glaum,1000,0.05419210765482185
glaum,1000,0.047566257948005286
glaum,1000,0.03971605260592748
glaum,1000,0.06331753698024223
glaum,1000,0.07435921770723353
glaum,1000,0.05609130530819173
glaum,1000,0.07337109415593546
glaum,1000,0.06991555694513452
glaum,1000,0.04861670948266972
glaum,1000,0.03029256006461134
glaum,1000,0.0331473807059155
glaum,1000,0.07696267939279589
glaum,1000,0.038928196392916115
glaum,1000,0.09369617451201462
glaum,1000,0.10072941571466709
glaum,1000,0.09158508325930304
glaum,1000,0.0741368431728987
glaum,1000,0.08388466092128921
glaum,1000,0.09071494067567742
glaum,1000,0.08577123529976538
glaum,1000,0.08836589668649031
glaum,1000,0.09145856396802421
glaum,1000,0.06780245694958043
glaum,1000,0.08149848817522898
glaum,1000,0.0789975697838059
glaum,1000,0.07006506007039082
glaum,1000,0.060297487132330296
glaum,1000,0.07370832451451415
glaum,1000,0.07290204977964732
glaum,1000,0.058546855673122344
glaum,1000,0.07021250899074172
glaum,1000,0.051740404067150525
glaum,1000,0.07696369115039914
glaum,1000,0.0639818607265078
glaum,1000,0.02516041528727364
glaum,1000,0.04390739951239886
glaum,1000,0.07424360531482332
glaum,1000,0.037094594255191904
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0987832195958045
glaum,1000,0.13905586130143732
glaum,1000,0.1059387086093625
glaum,1000,0.10244889290947523
glaum,1000,0.11334377334434653
glaum,1000,0.4841632006014742
glaum,1000,0.055062627937730424
glaum,1000,0.1522210835485942
glaum,1000,0.12449945271004337
glaum,1000,0.10887325262006864
glaum,1000,0.1931235376342123
glaum,1000,0.0928950081942046
glaum,1000,0.15686533255543422
glaum,1000,0.16565290984266678
glaum,1000,0.08549171540127964
glaum,1000,0.10607446510631213
glaum,1000,0.1074362800722597
glaum,1000,0.0932751020685807
glaum,1000,0.12303061866897913
glaum,1000,0.0752034542318244
glaum,1000,0.35062312506391313
glaum,1000,0.11900933471464159
glaum,1000,0.10865760625256549
glaum,1000,0.10140421215666828
glaum,1000,0.08992570462917893
glaum,1000,0.07559791696820972
glaum,1000,0.07258702913083548
glaum,1000,0.06761474214436614
glaum,1000,0.07511879811404454
glaum,1000,0.061510891821606184
glaum,1000,0.07714781655215974
glaum,1000,0.07551248443714442
glaum,1000,0.1041262054158898
glaum,1000,0.03762391146034416
glaum,1000,0.08192337651437942
glaum,1000,0.05145166876703744
glaum,1000,0.08597504992876015
glaum,1000,0.10708262386728185
glaum,1000,0.0
glaum,1000,0.07609101992915412
glaum,1000,0.02213308050239493
glaum,1000,0.0
glaum,1000,0.09420077254418135
glaum,1000,0.10229028195968848
glaum,1000,0.0
glaum,1000,0.07854858335174097
glaum,1000,0.22168062751162576
glaum,1000,0.12977017017247305
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.03604931455737248
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.10084647916847045
glaum,1000,0.0
glaum,1000,0.27821284800877066
glaum,1000,0.20268798375543973
glaum,1000,0.0
glaum,1000,0.272493704023811
glaum,1000,0.43059590374184187
glaum,1000,0.0
glaum,1000,0.1509947511940497
glaum,1000,0.0
glaum,1000,0.9619574587851563
glaum,1000,0.5002888249023463
glaum,1000,0.6834971956003392
glaum,1000,0.6380513648460666
glaum,1000,0.5984992200458209
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.025783366855409606
glaum,1000,0.6497052194800941
glaum,1000,0.6856930147801953
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.926027187454996
glaum,1000,0.8475295071820257
glaum,1000,0.7817728431713621
glaum,1000,0.7882470210921444
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.028249165340508586
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.0
glaum,1000,0.10003019586934547
glaum,1000,0.02193974796795284
glaum,1000,0.0
glaum,1000,0.029163706388005917
glaum,1000,0.004315432492807969
glaum,1000,0.042431103682244564
glaum,1000,0.11782817774369281
glaum,1000,0.01274921356662706
glaum,1000,0.10565164740742794
glaum,1000,0.26475759725855375
glaum,1000,0.3589080883393807
glaum,1000,0.10840230697285824
glaum,1000,0.22256941961511212
glaum,1000,0.0834161474186178
glaum,1000,0.2007362156111978
glaum,1000,0.07566586950325305
glaum,1000,0.19398862708124842
glaum,1000,0.0955777556155133
glaum,1000,0.21137423262265465
glaum,1000,0.08526903771534955
glaum,1000,0.20236327626206463
glaum,1000,0.10023419033203196
glaum,1000,0.21541478971047678
glaum,1000,0.0783060018416134
glaum,1000,0.19626950157367384
glaum,1000,0.10152724632110421
glaum,1000,0.2165751502140414
glaum,1000,0.0850229504506761
glaum,1000,0.20213823628416905
glaum,1000,0.09922860636915665
glaum,1000,0.21451402770573091
glaum,1000,0.08080043569766593
glaum,1000,0.19849841293372983
glaum,1000,0.0938349643680767
glaum,1000,0.20985572838821964
glaum,1000,0.09972228697325791
glaum,1000,0.21494445081249247
glaum,1000,0.09430324005627011
glaum,1000,0.21027494508864764
glaum,1000,0.08778292154830558
glaum,1000,0.2045549181097327
glaum,1000,0.09569113170935384
glaum,1000,0.21146215096255327
glaum,1000,0.09453963762401518
glaum,1000,0.21044739603989393
glaum,1000,0.08175728278792793
glaum,1000,0.19927933330414094
glaum,1000,0.08481935044837297
glaum,1000,0.20203955605452395
glaum,1000,0.09293561628786273
glaum,1000,0.20904944385178914
glaum,1000,0.09176303484597781
glaum,1000,0.20807150183183976
glaum,1000,0.0880299400154092
glaum,1000,0.20478317783262612
glaum,1000,0.08399328135395212
glaum,1000,0.20121759236058656
glaum,1000,0.0889177398730322
glaum,1000,0.20554611750479135
glaum,1000,0.0765703484914948
glaum,1000,0.19477742328147818
glaum,1000,0.07669320562223025
glaum,1000,0.19490740164545284
glaum,1000,0.08312402600663715
glaum,1000,0.20050420423821103
glaum,1000,0.07697334724031712
glaum,1000,0.19512908891591063
glaum,1000,0.07458560339933729
glaum,1000,0.19305822011345875
glaum,1000,0.0791930378975162
glaum,1000,0.197078303011457
glaum,1000,0.07468355216739431
glaum,1000,0.19313219145207505
glaum,1000,0.07699246032795204
glaum,1000,0.19513487310780742
glaum,1000,0.07757790032137257
glaum,1000,0.1956561589255309
glaum,1000,0.07642238204536711
glaum,1000,0.19468123204040744
glaum,1000,0.09303056104398866
glaum,1000,0.20912185045240694
glaum,1000,0.06542469024114073
glaum,1000,0.18508350711897337
glaum,1000,0.06650793223609686
glaum,1000,0.18603921638391374
glaum,1000,0.0696132198873829
glaum,1000,0.18875693280968608
glaum,1000,0.07145677156566765
glaum,1000,0.1902854198467402
glaum,1000,0.06050387740334717
glaum,1000,0.18080383705133185
glaum,1000,0.061574508414304896
glaum,1000,0.18169075374580979
glaum,1000,0.06452399037997969
glaum,1000,0.18425164462240717
glaum,1000,0.0669183259432945
glaum,1000,0.1863397087791686
glaum,1000,0.05963878297889802
glaum,1000,0.18003814296518528
glaum,1000,0.05096257083946887
glaum,1000,0.17246980665534728
glaum,1000,0.07189176060330749
glaum,1000,0.19073245377148507
glaum,1000,0.09754753933896687
glaum,1000,0.21308027965800558
glaum,1000,0.058134679532290234
glaum,1000,0.17870195906018183
glaum,1000,0.08270215065576547
glaum,1000,0.20013743050762167
glaum,1000,0.07124622682187942
glaum,1000,0.19013571438848975
glaum,1000,0.07465263066676586
glaum,1000,0.19310555236644744
glaum,1000,0.04334638298370641
glaum,1000,0.165804788685457
glaum,1000,0.06208389592256336
glaum,1000,0.18214643798809826
glaum,1000,0.05111603299188472
glaum,1000,0.17256876920980613
glaum,1000,0.03305529994094192
glaum,1000,0.15688558498096272
glaum,1000,0.03122535474274979
glaum,1000,0.15522375415032952
glaum,1000,0.0
glaum,1000,0.10951883749075064
glaum,1000,0.0
glaum,1000,0.06319390659412383
glaum,1000,0.04036423477615314
glaum,1000,0.16322854413382892
glaum,1000,0.05562691228243011
glaum,1000,0.17655969332955712
glaum,1000,0.07308274966296224
glaum,1000,0.19179611833967225
glaum,1000,0.05330734660195302
glaum,1000,0.17450279502282806
glaum,1000,0.06828242202963042
glaum,1000,0.1875406319962658
glaum,1000,0.043168588104757766
glaum,1000,0.16566106303921957
glaum,1000,0.051101532857738
glaum,1000,0.17255897608211868
glaum,1000,0.039354926128826184
glaum,1000,0.16231547717231842
glaum,1000,0.0619370845742474
glaum,1000,0.18206407826602322
glaum,1000,0.06485989104872325
glaum,1000,0.18457678221701612
glaum,1000,0.08164627813136816
glaum,1000,0.19922883105285272
glaum,1000,0.04878576088734432
glaum,1000,0.17054917831914018
glaum,1000,0.06790654072706981
glaum,1000,0.18722364031024574
glaum,1000,0.06292887162752447
glaum,1000,0.18290574318864805
glaum,1000,0.06900644085944274
glaum,1000,0.18821736150642976
glaum,1000,0.12054141678594965
glaum,1000,0.23314489046656262
glaum,1000,0.0566133651605808
glaum,1000,0.17742152292545266
glaum,1000,0.10615829750639716
glaum,1000,0.22059194576044516
glaum,1000,0.040808812133561134
glaum,1000,0.1636373501657582
glaum,1000,0.04245883205732848
glaum,1000,0.16511205526771944
glaum,1000,0.04926534409642369
glaum,1000,0.17095668828427002
glaum,1000,0.06271488715948337
glaum,1000,0.18270991969898176
glaum,1000,0.06668771239193072
glaum,1000,0.18617201417174167
glaum,1000,0.06573939965890396
glaum,1000,0.1853895935400034
glaum,1000,0.04509404464748634
glaum,1000,0.16736557837727772
glaum,1000,0.0694441283519549
glaum,1000,0.18860988084307317
glaum,1000,0.04399117628722049
glaum,1000,0.1663573935314443
glaum,1000,0.06247610485332045
glaum,1000,0.18251043807185752
glaum,1000,0.08323165491578444
glaum,1000,0.20061099776435676
glaum,1000,0.06277293051645638
glaum,1000,0.18275919294599585
glaum,1000,0.05572171758661648
glaum,1000,0.17660981468450376
glaum,1000,0.05300023537661913
glaum,1000,0.17421344383184412
glaum,1000,0.04895029308084742
glaum,1000,0.1707038681802573
glaum,1000,0.0479784180576891
glaum,1000,0.16982322528897198
glaum,1000,0.062033978076840524
glaum,1000,0.18209077953084396
glaum,1000,0.06862150749692708
glaum,1000,0.18783508872838195
glaum,1000,0.06515111336249979
glaum,1000,0.18483212092853663
glaum,1000,0.08995613368676747
glaum,1000,0.20649821320914563
glaum,1000,0.05388003345450587
glaum,1000,0.17500459347427977
glaum,1000,0.05839561217859979
glaum,1000,0.17894269479822067
glaum,1000,0.0712633153110035
glaum,1000,0.19016197636092957
glaum,1000,0.04983087986621926
glaum,1000,0.1714497751727323
glaum,1000,0.05503892848510861
glaum,1000,0.17603772821733898
glaum,1000,0.07134563397461358
glaum,1000,0.19027975107205974
glaum,1000,0.08297196187382871
glaum,1000,0.20037348948496625
glaum,1000,0.06954649956820613
glaum,1000,0.18868820372516693
glaum,1000,0.05912977945873443
glaum,1000,0.17958147246920764
glaum,1000,0.061283942664135505
glaum,1000,0.18147174187267412
glaum,1000,0.06816955119915036
glaum,1000,0.18747719630090076
glaum,1000,0.06420901477782137
glaum,1000,0.18402218043453134
glaum,1000,0.05935348032751864
glaum,1000,0.17979987858916624
glaum,1000,0.06562414057454435
glaum,1000,0.18522193405115028
glaum,1000,0.07227981883137014
glaum,1000,0.19103877899703636
glaum,1000,0.07254791653829828
glaum,1000,0.19129386364294632
glaum,1000,0.06094570548968026
glaum,1000,0.18113080515456748
glaum,1000,0.06223010353534486
glaum,1000,0.18226138474049158
glaum,1000,0.06065092309571252
glaum,1000,0.1808963500819184
glaum,1000,0.05178495227399604
glaum,1000,0.1731771829777351
glaum,1000,0.06711509691244621
glaum,1000,0.18656800847543387
glaum,1000,0.07054803414685018
glaum,1000,0.18954047096028026
glaum,1000,0.0798186262589311
glaum,1000,0.19760000056161697
glaum,1000,0.062127479208315406
glaum,1000,0.18220682668342214
glaum,1000,0.07108704631363216
glaum,1000,0.19004423253312885
glaum,1000,0.0691151193359083
glaum,1000,0.188324171040667
glaum,1000,0.07297661746861828
glaum,1000,0.1916563982025441
glaum,1000,0.07081586418934949
glaum,1000,0.18977077266863296
glaum,1000,0.07609294175630399
glaum,1000,0.19439719527729393
glaum,1000,0.06904021927341963
glaum,1000,0.18822298283648198
glaum,1000,0.06683791094996239
glaum,1000,0.18630499102886633
glaum,1000,0.059574672389467453
glaum,1000,0.17996935618522258
glaum,1000,0.07984936733087478
glaum,1000,0.19767184761258616
glaum,1000,0.0743244231674064
glaum,1000,0.19287679578690686
glaum,1000,0.0785491801260575
glaum,1000,0.1965277127100189
glaum,1000,0.0667230771010231
glaum,1000,0.1862035814253562
glaum,1000,0.07061619693791699
glaum,1000,0.18959933645111804
glaum,1000,0.06907829884364336
glaum,1000,0.18825787712413133
glaum,1000,0.07140964969520835
glaum,1000,0.19029069206587212
glaum,1000,0.07717834187554973
glaum,1000,0.19533351192646775
glaum,1000,0.06549107946000943
glaum,1000,0.18510681079799451
glaum,1000,0.0849484717811878
glaum,1000,0.20213418463653576
glaum,1000,0.07299314312804595
glaum,1000,0.19173935717903556
glaum,1000,0.09716992477353958
glaum,1000,0.21271971922834454
glaum,1000,0.08826851337421804
glaum,1000,0.20502312566279657
glaum,1000,0.0696144442098825
glaum,1000,0.1887372463046456
glaum,1000,0.06653537887276983
glaum,1000,0.18603945391033305
glaum,1000,0.07241706338430698
glaum,1000,0.191146142763706
glaum,1000,0.08174956490484897
glaum,1000,0.199319743175564
glaum,1000,0.07344875938952267
glaum,1000,0.19205594740934528
glaum,1000,0.07847070964207326
glaum,1000,0.19642437864069195
glaum,1000,0.07187146123837984
glaum,1000,0.1907048297801146
glaum,1000,0.07041498828229442
glaum,1000,0.18943422100187535
glaum,1000,0.0826548093120325
glaum,1000,0.2000841703516072
glaum,1000,0.08809134583672895
glaum,1000,0.20482604347390876
glaum,1000,0.07980426837104737
glaum,1000,0.19761192068614142
glaum,1000,0.07449697495088603
glaum,1000,0.1929825912451103
glaum,1000,0.06898330800612162
glaum,1000,0.18816309050397173
glaum,1000,0.07448990968159241
glaum,1000,0.19295267492775225
glaum,1000,0.08544350459822103
glaum,1000,0.20252938238294738
glaum,1000,0.0933255218584067
glaum,1000,0.20940028707410907
glaum,1000,0.07917788655025737
glaum,1000,0.19707510148227858
glaum,1000,0.08143702905087002
glaum,1000,0.1990232637736109
glaum,1000,0.07975807103508303
glaum,1000,0.19755886449482352
glaum,1000,0.0899450301193272
glaum,1000,0.2064746047169469
glaum,1000,0.08952285493890222
glaum,1000,0.20608562259051522
glaum,1000,0.07755905565570309
glaum,1000,0.19567611790792805
glaum,1000,0.08130210873357191
glaum,1000,0.19892733103271865
glaum,1000,0.0878631929121555
glaum,1000,0.20462597983190545
glaum,1000,0.09333490343093342
glaum,1000,0.20942066695306294
glaum,1000,0.07095240775055578
glaum,1000,0.18989269709307444
glaum,1000,0.07624077262719497
glaum,1000,0.1945023625613702
glaum,1000,0.07905851652581775
glaum,1000,0.19696081592821957
glaum,1000,0.08318505079412164
glaum,1000,0.20056865628520248
glaum,1000,0.08414002162900136
glaum,1000,0.2014020082991973
glaum,1000,0.0903472002281932
glaum,1000,0.20682723593042396
glaum,1000,0.10374834356874962
glaum,1000,0.21849154371835178
glaum,1000,0.09134184820658608
glaum,1000,0.2076369561225474
glaum,1000,0.09650075042810669
glaum,1000,0.2122261507847676
glaum,1000,0.08530254091505185
glaum,1000,0.2024387153366436
glaum,1000,0.07297526804554977
glaum,1000,0.19163239936440468
glaum,1000,0.08643575562927108
glaum,1000,0.20339419102650014
glaum,1000,0.08344497209307478
glaum,1000,0.20077474015469232
glaum,1000,0.07801699588253708
glaum,1000,0.19605127908152153
glaum,1000,0.09572653432560951
glaum,1000,0.21148412165455754
glaum,1000,0.0780156684405584
glaum,1000,0.1960506038700648
glaum,1000,0.10101128375438351
glaum,1000,0.21617065243053524
glaum,1000,0.09055239393995551
glaum,1000,0.2070068814216709
glaum,1000,0.09046591058312681
glaum,1000,0.20688467344057704
glaum,1000,0.09838169630163385
glaum,1000,0.21378682367560708
glaum,1000,0.09457111947030805
glaum,1000,0.21047496052997428
glaum,1000,0.07318081082641004
glaum,1000,0.19181135159195162
glaum,1000,0.08597132989964285
glaum,1000,0.20297673165840135
glaum,1000,0.08807879232590743
glaum,1000,0.20483684115741063
glaum,1000,0.07801322482427397
glaum,1000,0.1960487932992423
glaum,1000,0.0812944265503246
glaum,1000,0.19892173770677868
glaum,1000,0.07841207537796069
glaum,1000,0.19635063117320184
glaum,1000,0.08232580196396588
glaum,1000,0.1997967026691121
glaum,1000,0.07913326601338644
glaum,1000,0.19701414679080131
glaum,1000,0.07711649912826868
glaum,1000,0.19530190979154638
glaum,1000,0.10790055337219351
glaum,1000,0.22209827035471608
glaum,1000,0.0026574198977156183
glaum,1000,0.13031589932911358
glaum,1000,0.0027395072496071426
glaum,1000,0.13039962147363737
glaum,1000,0.009151238646705528
glaum,1000,0.13597729751546905
glaum,1000,0.006939000415345564
glaum,1000,0.13407508931720868
glaum,1000,0.003785479174047812
glaum,1000,0.13133576463757946
glaum,1000,0.023277813606308984
glaum,1000,0.14833376220257555
glaum,1000,0.010033558960780842
glaum,1000,0.13677257127385611
glaum,1000,0.008750915492071742
glaum,1000,0.135703741681917
glaum,1000,0.01162785102621866
glaum,1000,0.13817604780314996
glaum,1000,0.02800424465755469
glaum,1000,0.15246759645870944
glaum,1000,0.0069173663448612865
glaum,1000,0.13406961001930007
glaum,1000,0.01291872456018428
glaum,1000,0.1392757720032286
glaum,1000,0.01802426778600541
glaum,1000,0.14373975838094133
glaum,1000,0.011355404118422396
glaum,1000,0.1379520442355877
glaum,1000,0.013864733961267972
glaum,1000,0.14008904680830814
glaum,1000,0.0011072760601469334
glaum,1000,0.12900143600609149
glaum,1000,0.01291134585385223
glaum,1000,0.13925801000397187
glaum,1000,0.034669343388250895
glaum,1000,0.15831886131012607
glaum,1000,0.014568975253459127
glaum,1000,0.14071568119813926
glaum,1000,0.016231495024786935
glaum,1000,0.1422272457900834
glaum,1000,0.02469505395312921
glaum,1000,0.1495321204907184
glaum,1000,0.013862869320599769
glaum,1000,0.14008764041315858
glaum,1000,0.00895357865279367
glaum,1000,0.1357928018439889
glaum,1000,0.00796452454632357
glaum,1000,0.13503173601846996
glaum,1000,0.005662986565904693
glaum,1000,0.13294763945361698
glaum,1000,0.002578608997392706
glaum,1000,0.13029585987934456
glaum,1000,0.02395608402974536
glaum,1000,0.1489277207357802
glaum,1000,0.0
glaum,1000,0.127200059690472
glaum,1000,0.011456253896526936
glaum,1000,0.1380377059180662
glaum,1000,0.01677507338370987
glaum,1000,0.14270501309189976
glaum,1000,0.03904609322600394
glaum,1000,0.1621345415591796
glaum,1000,0.030013156752230707
glaum,1000,0.1541831580146914
glaum,1000,0.0
glaum,1000,0.12054362026980547
glaum,1000,0.0
glaum,1000,0.12425546385451258
glaum,1000,0.0
glaum,1000,0.12170899972089633
glaum,1000,0.0
glaum,1000,0.12363552489572827
glaum,1000,0.0
glaum,1000,0.12588015453250445
glaum,1000,0.054624786376399115
glaum,1000,0.17567029219369845
glaum,1000,0.027983357855786317
glaum,1000,0.1524503031954817
glaum,1000,0.0
glaum,1000,0.11734593010673644
glaum,1000,0.045750167898366945
glaum,1000,0.16795673320435545
glaum,1000,0.0
glaum,1000,0.11787017268424671
glaum,1000,0.008110047291066791
glaum,1000,0.1351586303138672
glaum,1000,0.0
glaum,1000,0.1207174652436106
glaum,1000,0.0
glaum,1000,0.11037002906145232
glaum,1000,0.07341205429281272
glaum,1000,0.19210244262931386
glaum,1000,0.00235500994961213
glaum,1000,0.1300657977162114
glaum,1000,0.01644757758481452
glaum,1000,0.14234151963140262
glaum,1000,0.0
glaum,1000,0.11955543436087801
glaum,1000,0.0
glaum,1000,0.10497672431448146
glaum,1000,0.0
glaum,1000,0.12122252520616794
glaum,1000,0.04656018049938837
glaum,1000,0.16866213700592514
glaum,1000,0.0
glaum,1000,0.09801155573906861
glaum,1000,0.06673905441965466
glaum,1000,0.1862468205797022
glaum,1000,0.0
glaum,1000,0.10547643867132805
glaum,1000,0.0
glaum,1000,0.11393417761625779
glaum,1000,0.025154519893756055
glaum,1000,0.14994701976907887
glaum,1000,0.0
glaum,1000,0.09296348321600911
glaum,1000,0.0
glaum,1000,0.08765127814426166
glaum,1000,0.0
glaum,1000,0.09602089337444919
glaum,1000,0.0
glaum,1000,0.07366335317938222
glaum,1000,0.0
glaum,1000,0.08330772872832626
new_more,1000,0.1188338969074978
new_more,1000,0.0948432099083153
new_more,1000,0.0868277965622527
new_more,1000,0.08713126920890168
new_more,1000,0.09219735468278578
new_more,1000,0.09475067597577513
new_more,1000,0.3228575002814753
new_more,1000,0.15419581122599035
new_more,1000,0.20116315719427846
new_more,1000,0.5205362330694372
new_more,1000,0.25054314593057814
new_more,1000,0.28458296792885807
new_more,1000,0.2101258316447565
new_more,1000,0.22239185193974598
new_more,1000,0.221658761714581
new_more,1000,0.786041661197573
new_more,1000,0.6516209448057981
new_more,1000,0.11613886601552148
new_more,1000,0.1556359365766431
new_more,1000,0.12316831499032599
new_more,1000,0.1197457446170922
new_more,1000,0.13043085183599068
new_more,1000,0.4941093484214164
new_more,1000,0.3631288347661634
new_more,1000,0.08557063157536537
new_more,1000,0.07958432929465731
new_more,1000,0.09331627902733752
new_more,1000,0.09971585446686348
new_more,1000,0.1425167781416692
new_more,1000,0.12324655188327427
new_more,1000,0.16491768633792248
new_more,1000,0.08591867239545103
new_more,1000,0.1293867807214959
new_more,1000,0.07814950565364409
new_more,1000,0.12198708410086168
new_more,1000,0.08477901322688852
new_more,1000,0.12827846780840124
new_more,1000,0.07557583372661292
new_more,1000,0.11953616225234764
new_more,1000,0.08873295481813714
new_more,1000,0.13205590101238118
new_more,1000,0.08703849140054154
new_more,1000,0.13046559707252736
new_more,1000,0.11555466988515095
new_more,1000,0.15761461884597283
new_more,1000,0.09943539459827999
new_more,1000,0.14224963046943395
new_more,1000,0.1018684883949843
new_more,1000,0.14457908523604368
new_more,1000,0.10059454570532889
new_more,1000,0.14335390419283334
new_more,1000,0.1018728053736706
new_more,1000,0.1445946323888977
new_more,1000,0.09643119802461542
new_more,1000,0.13938823511010334
new_more,1000,0.11409354896214596
new_more,1000,0.15621116856586992
new_more,1000,0.10862951334856263
new_more,1000,0.15104196546109594
new_more,1000,0.10060894773224982
new_more,1000,0.14336756086922886
new_more,1000,0.11493975619087637
new_more,1000,0.15705198760256334
new_more,1000,0.09277432957650034
new_more,1000,0.13591739373871303
new_more,1000,0.0931080420589393
new_more,1000,0.13623528806315433
new_more,1000,0.10038647558403124
new_more,1000,0.14314412451450553
new_more,1000,0.09252934481581454
new_more,1000,0.13568396202846833
new_more,1000,0.11089801418751943
new_more,1000,0.15316783635172415
new_more,1000,0.09573402688192378
new_more,1000,0.13871280162128452
new_more,1000,0.11983101074915348
new_more,1000,0.16166448214600726
new_more,1000,0.09793395760603318
new_more,1000,0.1408317681190675
new_more,1000,0.11141549693926067
new_more,1000,0.15368508129157532
new_more,1000,0.10104650260708037
new_more,1000,0.14378477330812878
new_more,1000,0.09788809070693716
new_more,1000,0.14077638887285981
new_more,1000,0.08070374487683729
new_more,1000,0.1244209331788948
new_more,1000,0.10070592036495907
new_more,1000,0.1434601252843235
new_more,1000,0.08562676900757138
new_more,1000,0.1290978216214883
new_more,1000,0.07240791820642134
new_more,1000,0.11650720350146726
new_more,1000,0.09994390278495457
new_more,1000,0.14273435885553232
new_more,1000,0.0897750440650138
new_more,1000,0.13304879316714147
new_more,1000,0.0724064903843118
new_more,1000,0.11653018201264809
new_more,1000,0.06594458306883122
new_more,1000,0.11033921755887921
