scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
base,10000,GB1 0AC,offwind-dc,0.5769075114304689,0.49301927158719494,0.08388823984327398
base,10000,GB1 0AC,offwind-dc,0.591696894637576,0.5701935916485921,0.021503302988983952
base,10000,GB1 0AC,offwind-dc,0.5850348201032713,0.5741325482667334,0.010902271836537913
base,10000,NL2 0AC,offwind-dc,0.5789065890680064,0.5752836042216679,0.003622984846338495
base,10000,NL2 0AC,offwind-dc,0.5921609252099175,0.5921345465750814,2.6378634836121684e-05
base,10000,NL2 0AC,offwind-dc,0.5712187148186559,0.5668825898417587,0.004336124976897282
base,10000,NL2 0AC,offwind-dc,0.5836279201201389,0.5836158979893136,1.2022130825295463e-05
base,10000,NL2 0AC,offwind-dc,0.5763339713014132,0.5733051965494428,0.0030287747519703867
base,10000,NL2 0AC,offwind-dc,0.585492197970148,0.5854730357705098,1.9162199638156352e-05
base,10000,NL2 0AC,offwind-dc,0.5820027774988743,0.5780729750876296,0.003929802411244743
base,10000,NO0 0AC,offwind-dc,0.6070432898033808,0.6070432898032327,1.4810375148499588e-13
base,10000,DE2 0AC,offwind-ac,0.5345755913646147,0.5335671353462225,0.0010084560183922786
base,10000,DK2 0AC,offwind-ac,0.5751920325738669,0.5742925362014174,0.0008994963724494598
base,10000,DK2 0AC,offwind-ac,0.487133262612823,0.42258495020809933,0.0645483124047237
base,10000,DK2 0AC,offwind-ac,0.5299348217690886,0.4975079961383904,0.03242682563069815
base,10000,DK2 0AC,offwind-ac,0.5420312463841659,0.5108396063514028,0.03119164003276309
base,10000,GB1 0AC,offwind-ac,0.4890864036553912,0.47654833549517267,0.012538068160218518
base,10000,GB1 0AC,offwind-ac,0.46680731235675876,0.4522576297809761,0.014549682575782652
base,10000,GB1 0AC,offwind-ac,0.548749893969647,0.5282102616728068,0.020539632296840193
base,10000,GB1 0AC,offwind-ac,0.5207230801560946,0.5040108204306877,0.01671225972540691
base,10000,GB4 0AC,offwind-ac,0.6001356384502733,0.5437529672768329,0.056382671173440424
base,10000,NL2 0AC,offwind-ac,0.4709243626112427,0.39985864788562114,0.07106571472562156
base,10000,NO0 0AC,offwind-ac,0.34079088851399403,0.27278025769477754,0.06801063081921649
base,10000,GB1 0AC,offwind-float,0.5743065265440568,0.42200426186140433,0.15230226468265246
base,10000,GB1 0AC,offwind-float,0.5523926918083665,0.3832967652782433,0.16909592653012318
base,10000,GB1 0AC,offwind-float,0.5763294854816894,0.41538377175131136,0.16094571373037803
base,10000,GB1 0AC,offwind-float,0.5659255219470586,0.4109890525221052,0.15493646942495337
base,10000,GB1 0AC,offwind-float,0.5786588472564688,0.39355775355964234,0.18510109369682642
base,10000,GB1 0AC,offwind-float,0.55659118007058,0.39320361243876284,0.1633875676318171
base,10000,GB1 0AC,offwind-float,0.570479736966772,0.4056589991045355,0.1648207378622365
base,10000,GB1 0AC,offwind-float,0.5710637731341399,0.3996265964917129,0.17143717664242702
base,10000,GB1 0AC,offwind-float,0.5748478507274664,0.4045450499488843,0.17030280077858206
base,10000,GB1 0AC,offwind-float,0.5613006256660333,0.39361963199931593,0.1676809936667174
base,10000,GB1 0AC,offwind-float,0.5713248607066442,0.38305531073532656,0.18826954997131767
base,10000,GB1 0AC,offwind-float,0.5710239896773364,0.40442329858948495,0.16660069108785142
base,10000,GB1 0AC,offwind-float,0.5632876854994069,0.3797047888981387,0.1835828966012682
base,10000,GB1 0AC,offwind-float,0.568782612825425,0.40192985691968985,0.16685275590573512
base,10000,GB4 0AC,offwind-float,0.5832115438925384,0.4399454186070069,0.14326612528553145
base,10000,GB4 0AC,offwind-float,0.5929567089378681,0.47433262293677503,0.11862408600109309
base,10000,GB4 0AC,offwind-float,0.5870333948171848,0.44659937277279754,0.1404340220443872
base,10000,GB4 0AC,offwind-float,0.591619622549537,0.446902983478159,0.14471663907137805
base,10000,GB4 0AC,offwind-float,0.5981802828873295,0.46062069318358007,0.13755958970374943
base,10000,GB4 0AC,offwind-float,0.5833851554770235,0.43273109638423846,0.15065405909278506
base,10000,GB4 0AC,offwind-float,0.5718391700577962,0.4138839526706239,0.15795521738717228
base,10000,GB4 0AC,offwind-float,0.570127212803792,0.4117896020780207,0.1583376107257713
base,10000,GB4 0AC,offwind-float,0.5596455631503922,0.41053759774033866,0.1491079654100535
base,10000,NL2 0AC,offwind-float,0.4527517026321004,0.32159282422635427,0.13115887840574614
base,10000,NO0 0AC,offwind-float,0.5586443059892593,0.4308836379851269,0.12776066800413238
base,10000,NO0 0AC,offwind-float,0.5552740564259636,0.42700380322962667,0.12827025319633695
base,10000,NO0 0AC,offwind-float,0.550546485579904,0.41098588040602146,0.13956060517388258
base,10000,NO0 0AC,offwind-float,0.5360214661996243,0.4121388060748881,0.1238826601247362
base,10000,NO0 0AC,offwind-float,0.5686330162341163,0.4415939364519219,0.12703907978219442
base,10000,NO0 0AC,offwind-float,0.5601500136384645,0.4346399891610649,0.12551002447739962
base,10000,NO0 0AC,offwind-float,0.5679860046564577,0.4407814211596893,0.12720458349676833
base,10000,NO0 0AC,offwind-float,0.5030203565866199,0.38234113684653664,0.12067921974008328
base,10000,NO0 0AC,offwind-float,0.5880477112716617,0.45653235604601444,0.13151535522564722
base,10000,NO0 0AC,offwind-float,0.5764046916269863,0.45429861883004363,0.12210607279694263
base,10000,NO0 0AC,offwind-float,0.39957478079209974,0.2875839553521465,0.11199082543995326
base,10000,NO0 0AC,offwind-float,0.20344881755479868,0.12712115712082675,0.07632766043397193
base,10000,NO0 0AC,offwind-float,0.5108076830732438,0.3903361835640696,0.12047149950917413
base,10000,NO0 0AC,offwind-float,0.6138793180159013,0.49794740443705343,0.11593191357884791
base,10000,NO0 0AC,offwind-float,0.604843696810087,0.49049791114117364,0.11434578566891335
base,10000,NO0 0AC,offwind-float,0.6235581944642155,0.5079663886286807,0.11559180583553474
base,10000,NO0 0AC,offwind-float,0.5476744862812706,0.42822074421498885,0.11945374206628173
standard,10000,BE2 0AC,offwind-dc,0.525907160190991,0.5259071601899491,1.0419443086107094e-12
standard,10000,DE2 0AC,offwind-dc,0.5093068380412608,0.5080142811050201,0.0012925569362406408
standard,10000,DE2 0AC,offwind-dc,0.518306664444702,0.5183066644445505,1.5143442055887135e-13
standard,10000,DE2 0AC,offwind-dc,0.5189995456106072,0.5189995456104959,1.113553693699032e-13
standard,10000,DE2 0AC,offwind-dc,0.5158455891530845,0.5158455891506968,2.387756659061324e-12
standard,10000,DE2 0AC,offwind-dc,0.5163550336378496,0.5163550336371435,7.061018436615996e-13
standard,10000,DK2 0AC,offwind-dc,0.5106644308260592,0.44781216722159545,0.06285226360446372
standard,10000,DK2 0AC,offwind-dc,0.5290559136312319,0.47865913052274045,0.050396783108491494
standard,10000,DK2 0AC,offwind-dc,0.5307772766721889,0.4776131750838082,0.0531641015883807
standard,10000,DK2 0AC,offwind-dc,0.5190507880656495,0.4565542845381959,0.06249650352745362
standard,10000,DK2 0AC,offwind-dc,0.5454468343279403,0.5444512456676552,0.0009955886602850406
standard,10000,FR2 0AC,offwind-dc,0.5159845681192898,0.5159845681137346,5.555222948316896e-12
standard,10000,GB1 0AC,offwind-dc,0.5052802544667748,0.45849785695714074,0.04678239750963409
standard,10000,GB1 0AC,offwind-dc,0.5106308562937113,0.5078670921785204,0.0027637641151908587
standard,10000,GB1 0AC,offwind-dc,0.5090023028421571,0.4593204992636194,0.04968180357853769
standard,10000,GB1 0AC,offwind-dc,0.5108252276177165,0.46167431714113405,0.04915091047658249
standard,10000,GB1 0AC,offwind-dc,0.5239225194768975,0.5169024401174297,0.007020079359467801
standard,10000,GB1 0AC,offwind-dc,0.5180483332014467,0.5146052333741302,0.003443099827316498
standard,10000,NL2 0AC,offwind-dc,0.5126217846197197,0.5078991759608239,0.004722608658895844
standard,10000,NL2 0AC,offwind-dc,0.524332458327975,0.5243106902402327,2.176808774234651e-05
standard,10000,NL2 0AC,offwind-dc,0.5057892101394498,0.5004033224913677,0.005385887648082122
standard,10000,NL2 0AC,offwind-dc,0.5167774960262602,0.5167663438225636,1.1152203696629392e-05
standard,10000,NL2 0AC,offwind-dc,0.5103437315874013,0.5071168238743445,0.0032269077130567814
standard,10000,NL2 0AC,offwind-dc,0.5184533413025662,0.5184387826573622,1.4558645203943676e-05
standard,10000,NL2 0AC,offwind-dc,0.5153634594752531,0.5107389846343943,0.0046244748408588165
standard,10000,NO0 0AC,offwind-dc,0.5375368331208937,0.5375368331204756,4.1810999107383395e-13
standard,10000,DE2 0AC,offwind-ac,0.47336668615336625,0.4733666861513646,2.0016210910966947e-12
standard,10000,DK2 0AC,offwind-ac,0.5093325448441591,0.5080112809135195,0.0013212639306395824
standard,10000,DK2 0AC,offwind-ac,0.4313565040436547,0.3748001591808922,0.05655634486276251
standard,10000,DK2 0AC,offwind-ac,0.469257284676528,0.42578648658006507,0.043470798096462926
standard,10000,DK2 0AC,offwind-ac,0.4799686686731789,0.4403078141750238,0.039660854498155096
standard,10000,GB1 0AC,offwind-ac,0.43308601043684886,0.4289719180519917,0.00411409238485716
standard,10000,GB1 0AC,offwind-ac,0.41333093155763667,0.40322685407750897,0.010104077480127704
standard,10000,GB1 0AC,offwind-ac,0.4859180311101224,0.47915239950438915,0.0067656316057332355
standard,10000,GB1 0AC,offwind-ac,0.46110028747822174,0.4555073155154856,0.005592971962736115
standard,10000,GB4 0AC,offwind-ac,0.5313939935513334,0.511260996477081,0.020132997074252423
standard,10000,NL2 0AC,offwind-ac,0.4170035230922554,0.3742602788900007,0.04274324420225473
standard,10000,NO0 0AC,offwind-ac,0.30174591407169304,0.242770649527651,0.05897526454404203
standard,10000,GB1 0AC,offwind-float,0.5084963234207978,0.381110790362327,0.12738553305847078
standard,10000,GB1 0AC,offwind-float,0.4891437285963084,0.35423463350667206,0.13490909508963633
standard,10000,GB1 0AC,offwind-float,0.510339759394036,0.37860967555153835,0.13173008384249763
standard,10000,GB1 0AC,offwind-float,0.5011270496841204,0.3747597463100857,0.12636730337403468
standard,10000,GB1 0AC,offwind-float,0.5124024092456031,0.3716743290629116,0.1407280801826915
standard,10000,GB1 0AC,offwind-float,0.49286148995249857,0.3675023900257179,0.12535909992678068
standard,10000,GB1 0AC,offwind-float,0.5051598070840767,0.3801088225472629,0.1250509845368138
standard,10000,GB1 0AC,offwind-float,0.5056518972919903,0.356543697460253,0.14910819983173734
standard,10000,GB1 0AC,offwind-float,0.5090277718191715,0.373735165376949,0.13529260644222246
standard,10000,GB1 0AC,offwind-float,0.49703170402727254,0.3557652278742135,0.14126647615305904
standard,10000,GB1 0AC,offwind-float,0.5059081641557335,0.3586327019309431,0.14727546222479038
standard,10000,GB1 0AC,offwind-float,0.5056417428592813,0.37068988638284006,0.13495185647644126
standard,10000,GB1 0AC,offwind-float,0.49879124550972487,0.36027162298897303,0.13851962252075184
standard,10000,GB1 0AC,offwind-float,0.5036570036569138,0.3631961483082555,0.14046085534865832
standard,10000,GB4 0AC,offwind-float,0.5164338221168427,0.42075461968976446,0.09567920242707828
standard,10000,GB4 0AC,offwind-float,0.5250631657644822,0.4009194428351327,0.1241437229293495
standard,10000,GB4 0AC,offwind-float,0.5198180711106171,0.41573832503050795,0.10407974608010911
standard,10000,GB4 0AC,offwind-float,0.5238264218457962,0.41853400961482395,0.10529241223097224
standard,10000,GB4 0AC,offwind-float,0.5296630640529036,0.40267303344254907,0.12699003061035458
standard,10000,GB4 0AC,offwind-float,0.5165875551749044,0.3985972388375003,0.11799031633740409
standard,10000,GB4 0AC,offwind-float,0.5063635850861785,0.38463334703119223,0.12173023805498628
standard,10000,GB4 0AC,offwind-float,0.5048476469377577,0.3895399589309013,0.11530768800685642
standard,10000,GB4 0AC,offwind-float,0.49556614616967215,0.37985868762622116,0.11570745854345099
standard,10000,NL2 0AC,offwind-float,0.4009116326807249,0.2759473343361585,0.1249642983445664
standard,10000,NO0 0AC,offwind-float,0.4946550542082296,0.36046457065044907,0.13419048355778052
standard,10000,NO0 0AC,offwind-float,0.49169517696519077,0.3564440884727594,0.1352510884924314
standard,10000,NO0 0AC,offwind-float,0.4875089129810051,0.3657711348935451,0.12173777808746
standard,10000,NO0 0AC,offwind-float,0.47462196328917783,0.3387216789435818,0.13590028434559603
standard,10000,NO0 0AC,offwind-float,0.50352453587531,0.36622892601494755,0.13729560986036243
standard,10000,NO0 0AC,offwind-float,0.4960128370768603,0.35605983322887635,0.13995300384798393
standard,10000,NO0 0AC,offwind-float,0.5029516071232932,0.36605006685643243,0.1369015402668608
standard,10000,NO0 0AC,offwind-float,0.4453992752179653,0.33168309739931107,0.11371617781865423
standard,10000,NO0 0AC,offwind-float,0.5207162483310563,0.3840048699068466,0.13671137842420972
standard,10000,NO0 0AC,offwind-float,0.5104063544356963,0.3899455482110418,0.12046080622465444
standard,10000,NO0 0AC,offwind-float,0.3537968937250349,0.25306564428227724,0.10073124944275769
standard,10000,NO0 0AC,offwind-float,0.18000028482458175,0.11189790132716265,0.0681023834974191
standard,10000,NO0 0AC,offwind-float,0.4523202033613573,0.34166633908702126,0.11065386427433604
standard,10000,NO0 0AC,offwind-float,0.5435901361030807,0.4330383843542824,0.11055175174879833
standard,10000,NO0 0AC,offwind-float,0.535589093525332,0.426139340816494,0.109449752708838
standard,10000,NO0 0AC,offwind-float,0.5521607811980628,0.43757009003278463,0.11459069116527815
standard,10000,NO0 0AC,offwind-float,0.4849657576020651,0.3725523825093803,0.11241337509268484
glaum,10000,GB4 0AC,offwind-float,0.5372187782977086,0.43925687279527303,0.09796190550243555
glaum,10000,GB4 0AC,offwind-float,0.5419251677379229,0.4459857515564594,0.09593941618146345
glaum,10000,NL2 0AC,offwind-float,0.4101930425846829,0.29655735539513783,0.11363568718954509
glaum,10000,NO0 0AC,offwind-float,0.18416742862910343,0.11792945710819834,0.06623797152090509
glaum,10000,DE2 0AC,offwind-ac,0.48432548577634094,0.48432548577414164,2.199296300631204e-12
glaum,10000,DK2 0AC,offwind-ac,0.4413427359272176,0.3932016949254844,0.04814104100173322
glaum,10000,DK2 0AC,offwind-ac,0.49108030922405427,0.4895903241228723,0.0014899851011819787
